index,food_type,weight_g,temperature_C,humidity_%,gas_ppm,days_since_added,condition,sufficient
43515,risotto,401.2,7.3,65.5,4.2,4,near_spoiled,sufficient
8719,ceviche,194.2,3.4,54.9,6.7,0,fine,not_sufficient
28825,garlic_bread,405.2,4.8,50.0,3.4,6,near_spoiled,sufficient
24469,french_onion_soup,375.7,8.9,89.4,4.6,5,spoiled,sufficient
48253,sushi,212.4,5.2,31.5,5.4,3,fine,not_sufficient
7202,carrot_cake,233.3,0.0,65.0,15.4,1,near_spoiled,not_sufficient
9283,cheese_plate,486.5,6.0,61.8,4.6,4,fine,sufficient
26821,fried_calamari,447.8,5.9,36.4,3.5,1,fine,sufficient
27374,fried_rice,433.4,7.3,64.8,7.0,0,near_spoiled,sufficient
22493,fish_and_chips,392.0,4.8,59.3,6.3,1,fine,sufficient
45638,seaweed_salad,309.5,6.3,53.2,22.4,0,near_spoiled,sufficient
45880,seaweed_salad,419.4,8.1,61.1,22.1,3,spoiled,sufficient
29340,greek_salad,564.9,2.9,44.1,17.4,1,near_spoiled,sufficient
46548,spaghetti_carbonara,180.9,4.7,63.8,6.3,3,fine,not_sufficient
10804,cheesecake,210.2,4.2,54.9,3.7,6,near_spoiled,not_sufficient
20965,falafel,277.1,9.2,61.8,5.7,0,spoiled,not_sufficient
30033,grilled_salmon,349.4,3.0,58.3,3.4,3,fine,sufficient
5223,breakfast_burrito,423.6,4.8,57.9,6.1,7,spoiled,sufficient
660,apple-pie,355.3,5.5,53.1,9.0,2,fine,sufficient
33246,hummus,302.0,5.6,70.1,6.0,0,fine,sufficient
5866,breakfast_burrito,451.0,6.5,50.8,7.1,6,near_spoiled,sufficient
48872,sushi,281.8,3.9,51.7,5.5,1,fine,not_sufficient
22986,fish_and_chips,261.6,6.6,44.9,5.5,1,near_spoiled,not_sufficient
28881,garlic_bread,345.6,4.6,24.0,5.0,2,fine,sufficient
47088,strawberry_shortcake,374.8,3.4,79.1,8.3,7,spoiled,sufficient
26528,fried_calamari,436.8,7.5,78.3,3.2,2,near_spoiled,sufficient
9648,cheese_plate,469.0,4.5,58.4,6.6,1,fine,sufficient
49546,waffles,516.3,0.5,69.6,5.5,6,near_spoiled,sufficient
32375,hot_dog,354.0,4.4,29.2,5.5,2,fine,sufficient
26159,fried_calamari,377.2,8.7,64.3,6.3,5,spoiled,sufficient
11712,chicken_curry,115.5,3.9,68.0,4.0,3,fine,not_sufficient
27239,fried_rice,295.4,5.2,52.3,8.7,7,spoiled,not_sufficient
18354,dumplings,389.8,3.6,31.8,5.6,5,near_spoiled,sufficient
49515,waffles,264.8,9.4,54.1,0.0,0,spoiled,not_sufficient
21725,filet_mignon,202.3,4.9,57.1,6.3,4,fine,not_sufficient
25925,french_toast,491.8,7.4,56.0,5.3,1,near_spoiled,sufficient
41390,pizza,380.6,6.0,40.5,5.2,6,near_spoiled,sufficient
4773,bread_pudding,334.1,0.3,20.3,6.4,3,fine,sufficient
35205,lobster_roll_sandwich,383.2,9.3,75.9,7.0,2,spoiled,sufficient
27879,fried_rice,442.4,8.9,58.6,5.9,2,spoiled,sufficient
5875,breakfast_burrito,300.7,4.9,49.6,6.7,5,near_spoiled,sufficient
17805,donuts,363.7,5.0,55.3,6.7,5,near_spoiled,sufficient
34224,ice_cream,474.2,1.7,65.3,4.7,4,fine,sufficient
7842,carrot_cake,388.4,2.0,94.7,18.4,5,near_spoiled,sufficient
15923,cup_cakes,190.3,6.1,47.8,5.7,2,near_spoiled,not_sufficient
28367,garlic_bread,385.1,4.2,62.8,4.7,6,near_spoiled,sufficient
12084,chicken_wings,254.3,3.6,45.3,2.3,4,fine,not_sufficient
20034,falafel,410.1,5.8,49.6,5.4,0,fine,sufficient
14488,creme_brulee,396.4,1.2,69.4,4.3,3,fine,sufficient
20819,falafel,456.1,4.4,46.9,2.6,2,fine,sufficient
37518,nachos,396.8,3.7,61.4,1.1,0,fine,sufficient
44236,sashimi,342.7,3.5,34.2,5.1,7,spoiled,sufficient
48651,sushi,273.8,3.7,87.4,1.9,1,fine,not_sufficient
36236,macaroni_and_cheese,333.8,6.9,68.6,8.8,7,spoiled,sufficient
21070,filet_mignon,460.3,5.2,60.9,4.8,7,spoiled,sufficient
9524,cheese_plate,341.7,0.6,50.2,6.4,7,spoiled,sufficient
32756,hot_dog,272.0,4.4,28.2,1.7,2,fine,not_sufficient
12054,chicken_wings,457.9,4.4,54.3,5.9,7,spoiled,sufficient
23594,french_fries,464.9,4.4,54.2,5.9,2,fine,sufficient
8038,ceviche,465.7,3.3,74.5,7.2,0,fine,sufficient
46977,spaghetti_carbonara,470.5,3.0,60.6,5.2,2,fine,sufficient
16400,deviled_eggs,218.5,5.7,73.2,3.1,3,fine,not_sufficient
45786,seaweed_salad,253.2,8.1,41.8,13.0,1,spoiled,not_sufficient
34616,ice_cream,323.6,0.8,64.5,5.6,2,fine,sufficient
7625,carrot_cake,168.7,6.4,48.0,24.8,5,near_spoiled,not_sufficient
13662,chocolate_cake,279.2,0.9,51.7,3.4,7,spoiled,not_sufficient
37737,nachos,611.1,3.2,58.3,3.6,1,fine,sufficient
26542,fried_calamari,439.3,6.6,44.2,0.0,7,spoiled,sufficient
13268,chocolate_cake,369.5,9.7,49.0,2.9,4,spoiled,sufficient
18083,dumplings,359.6,4.1,47.5,4.6,3,fine,sufficient
48086,sushi,470.5,3.5,73.6,6.7,0,fine,sufficient
42768,ramen,301.4,5.3,50.7,5.2,7,spoiled,sufficient
4071,bread_pudding,399.0,2.9,31.6,6.8,0,fine,sufficient
16287,deviled_eggs,272.6,5.7,42.8,6.7,1,fine,not_sufficient
1119,baklava,413.4,4.9,52.1,1.4,7,spoiled,sufficient
10075,cheesecake,427.7,4.0,89.6,3.8,4,fine,sufficient
11374,chicken_curry,341.2,6.4,60.8,5.6,2,near_spoiled,sufficient
32685,hot_dog,378.6,4.6,63.5,8.4,5,near_spoiled,sufficient
46434,spaghetti_carbonara,339.0,4.0,83.6,8.1,7,spoiled,sufficient
25350,french_toast,409.8,4.7,47.7,5.8,2,fine,sufficient
6716,caesar_salad,286.8,2.2,49.4,21.1,1,near_spoiled,not_sufficient
34568,ice_cream,389.5,1.2,49.4,8.3,0,fine,sufficient
1031,baklava,369.3,8.3,29.1,1.8,6,spoiled,sufficient
22754,fish_and_chips,348.6,3.5,45.0,6.5,6,near_spoiled,sufficient
11762,chicken_curry,212.0,4.1,75.4,3.4,7,spoiled,not_sufficient
35897,lobster_roll_sandwich,359.5,4.6,63.2,4.0,4,fine,sufficient
14493,creme_brulee,306.0,1.4,61.0,3.9,4,fine,sufficient
25086,french_toast,492.7,7.0,57.7,2.4,4,near_spoiled,sufficient
20396,falafel,191.9,0.3,71.3,5.1,0,fine,not_sufficient
4814,bread_pudding,105.1,3.8,35.9,7.0,2,fine,not_sufficient
8995,ceviche,90.8,4.3,60.0,8.2,1,fine,not_sufficient
49692,waffles,471.0,10.0,72.9,2.4,6,spoiled,sufficient
21375,filet_mignon,276.3,5.6,46.6,5.3,0,fine,not_sufficient
30243,grilled_salmon,360.3,3.5,83.0,6.7,1,fine,sufficient
47579,strawberry_shortcake,326.8,5.9,40.2,8.4,2,fine,sufficient
1165,baklava,444.7,8.8,40.3,5.2,6,spoiled,sufficient
24811,french_onion_soup,360.7,2.8,52.4,4.4,3,fine,sufficient
21110,filet_mignon,445.1,5.5,73.8,1.8,4,fine,sufficient
3698,beef_salad,335.1,5.4,40.0,16.2,1,near_spoiled,sufficient
11439,chicken_curry,316.5,4.3,30.5,3.6,3,fine,sufficient
4470,bread_pudding,410.6,4.6,31.4,10.4,6,near_spoiled,sufficient
9808,cheese_plate,306.8,5.0,32.9,6.8,4,fine,sufficient
47768,strawberry_shortcake,312.3,4.7,46.9,1.5,6,near_spoiled,sufficient
6749,caesar_salad,470.7,2.7,55.5,15.7,3,near_spoiled,sufficient
49185,waffles,308.6,6.0,59.0,7.8,3,fine,sufficient
17379,donuts,408.2,7.8,48.6,8.5,6,near_spoiled,sufficient
36885,macaroni_and_cheese,290.8,2.5,55.4,5.3,3,fine,not_sufficient
13357,chocolate_cake,356.0,6.0,92.8,7.3,0,fine,sufficient
32405,hot_dog,433.4,3.4,79.7,7.6,6,near_spoiled,sufficient
42455,ramen,363.2,9.8,57.8,4.6,3,spoiled,sufficient
46066,spaghetti_carbonara,308.0,6.1,88.4,4.5,3,near_spoiled,sufficient
11539,chicken_curry,305.3,7.2,50.5,7.7,7,spoiled,sufficient
2009,beef_carpaccio,350.2,7.4,74.5,5.4,7,spoiled,sufficient
3222,beef_salad,335.7,6.7,61.7,11.0,1,near_spoiled,sufficient
44997,sashimi,378.7,3.5,58.8,9.1,4,fine,sufficient
18763,dumplings,278.8,3.6,43.2,5.0,1,fine,not_sufficient
14166,creme_brulee,167.4,2.1,100.0,5.0,3,fine,not_sufficient
40684,pancakes,413.6,6.9,60.4,4.1,1,near_spoiled,sufficient
25081,french_toast,259.3,3.4,79.3,8.4,0,fine,not_sufficient
1823,baklava,242.2,4.2,52.4,3.6,0,fine,not_sufficient
44662,sashimi,345.8,4.1,51.8,4.3,2,fine,sufficient
6849,caesar_salad,310.7,9.8,53.1,16.1,2,spoiled,sufficient
12636,chicken_wings,402.9,5.1,56.4,5.8,3,fine,sufficient
37669,nachos,309.8,4.4,72.7,5.3,2,fine,sufficient
6096,caesar_salad,146.2,4.3,50.7,1.5,1,fine,not_sufficient
39249,onion_rings,365.6,2.8,60.1,7.9,5,near_spoiled,sufficient
10578,cheesecake,265.3,1.5,84.4,7.4,0,fine,not_sufficient
31075,hot_and_sour_soup,351.2,7.0,57.7,5.9,5,near_spoiled,sufficient
29113,greek_salad,549.1,2.0,67.2,18.1,0,near_spoiled,sufficient
10193,cheesecake,375.4,4.2,72.7,5.5,6,near_spoiled,sufficient
315,apple-pie,279.6,6.9,63.7,22.9,0,near_spoiled,not_sufficient
11450,chicken_curry,485.2,4.2,50.9,2.2,1,fine,sufficient
30746,grilled_salmon,307.5,4.2,27.0,7.9,6,near_spoiled,sufficient
29703,greek_salad,336.6,4.9,76.5,10.6,1,fine,sufficient
27659,fried_rice,356.1,2.9,68.6,4.9,5,near_spoiled,sufficient
23686,french_fries,506.4,6.0,53.8,4.3,2,fine,sufficient
28376,garlic_bread,397.9,6.8,47.3,3.8,7,spoiled,sufficient
3086,beef_salad,140.5,7.9,22.7,20.6,3,near_spoiled,not_sufficient
49372,waffles,342.9,5.1,83.1,6.2,1,fine,sufficient
3752,beef_salad,272.9,3.7,49.6,22.0,2,near_spoiled,not_sufficient
5049,breakfast_burrito,490.1,5.3,71.0,6.4,5,near_spoiled,sufficient
29187,greek_salad,338.5,7.9,60.3,21.1,1,near_spoiled,sufficient
30709,grilled_salmon,309.2,5.1,57.5,9.5,0,fine,sufficient
20147,falafel,460.4,8.6,60.7,5.1,7,spoiled,sufficient
32250,hot_dog,176.2,7.5,55.1,4.6,1,near_spoiled,not_sufficient
4970,bread_pudding,309.4,4.1,35.6,3.7,0,fine,sufficient
30526,grilled_salmon,301.5,1.7,65.7,8.1,6,near_spoiled,sufficient
18495,dumplings,295.8,5.1,73.5,6.3,1,fine,not_sufficient
38065,omelette,393.2,3.2,76.4,6.3,0,fine,sufficient
41837,pizza,375.5,6.6,51.9,8.6,1,near_spoiled,sufficient
32753,hot_dog,452.6,5.6,33.2,4.6,1,fine,sufficient
20074,falafel,679.2,4.7,87.7,6.6,6,near_spoiled,sufficient
26274,fried_calamari,263.1,5.7,90.1,6.4,4,fine,not_sufficient
13650,chocolate_cake,129.6,8.6,71.7,7.2,7,spoiled,not_sufficient
25534,french_toast,447.2,6.7,39.2,3.9,2,near_spoiled,sufficient
17522,donuts,188.3,5.5,64.4,1.4,7,spoiled,not_sufficient
25481,french_toast,295.5,4.6,50.1,3.6,4,fine,not_sufficient
48235,sushi,265.4,4.9,62.8,5.0,1,fine,not_sufficient
48788,sushi,273.2,3.3,48.5,7.7,2,fine,not_sufficient
32390,hot_dog,569.4,0.2,79.9,4.1,7,spoiled,sufficient
5087,breakfast_burrito,241.4,5.0,63.9,2.8,4,fine,not_sufficient
17253,donuts,373.8,2.2,60.4,6.1,7,spoiled,sufficient
4040,bread_pudding,413.2,4.6,46.8,7.0,4,fine,sufficient
18387,dumplings,327.3,5.7,43.1,1.4,0,fine,sufficient
4247,bread_pudding,558.2,1.0,58.4,4.8,4,fine,sufficient
18628,dumplings,431.6,7.0,89.6,4.6,0,near_spoiled,sufficient
880,apple-pie,387.2,5.6,85.6,23.5,5,near_spoiled,sufficient
23299,french_fries,228.0,4.2,62.8,2.2,6,near_spoiled,not_sufficient
29753,greek_salad,236.0,3.7,47.9,14.5,1,fine,not_sufficient
30173,grilled_salmon,274.0,4.1,62.9,3.3,1,fine,not_sufficient
28560,garlic_bread,292.3,4.2,34.8,3.0,2,fine,not_sufficient
18864,dumplings,351.0,6.5,60.2,6.2,4,near_spoiled,sufficient
43344,risotto,358.8,3.5,60.6,5.0,6,near_spoiled,sufficient
34211,ice_cream,205.7,1.6,79.8,3.5,5,near_spoiled,not_sufficient
26084,fried_calamari,300.3,5.5,55.6,5.0,6,near_spoiled,sufficient
1942,baklava,380.6,5.2,46.8,1.9,7,spoiled,sufficient
22226,fish_and_chips,416.0,2.9,58.8,5.7,2,fine,sufficient
44692,sashimi,235.2,3.5,65.1,0.0,0,fine,not_sufficient
43240,risotto,178.9,7.3,67.8,6.5,3,near_spoiled,not_sufficient
23860,french_fries,268.8,8.5,69.0,5.5,7,spoiled,not_sufficient
14159,creme_brulee,422.2,2.3,35.1,7.6,0,fine,sufficient
33876,hummus,288.9,3.6,53.0,2.5,6,near_spoiled,not_sufficient
48105,sushi,337.8,3.0,58.6,8.4,1,fine,sufficient
23450,french_fries,352.9,3.0,61.2,2.5,0,fine,sufficient
6624,caesar_salad,347.1,6.6,60.3,24.9,2,near_spoiled,sufficient
38265,omelette,325.9,5.1,45.1,5.3,3,fine,sufficient
26242,fried_calamari,163.5,2.5,47.9,1.7,2,fine,not_sufficient
47592,strawberry_shortcake,426.7,6.4,39.9,7.6,3,near_spoiled,sufficient
24156,french_onion_soup,440.1,6.0,66.0,2.4,6,near_spoiled,sufficient
32059,hot_dog,404.9,1.9,74.9,3.6,7,spoiled,sufficient
9332,cheese_plate,362.7,2.0,61.3,5.9,2,fine,sufficient
43565,risotto,186.4,5.1,58.9,3.5,1,fine,not_sufficient
3494,beef_salad,501.9,4.4,64.1,13.7,3,fine,sufficient
4879,bread_pudding,389.9,1.2,50.0,6.8,2,fine,sufficient
47063,strawberry_shortcake,179.4,3.8,72.0,5.5,1,fine,not_sufficient
999,apple-pie,332.6,4.7,65.3,14.4,6,near_spoiled,sufficient
37087,nachos,428.8,1.2,92.5,7.2,0,fine,sufficient
36438,macaroni_and_cheese,360.9,7.9,74.1,5.8,1,near_spoiled,sufficient
34750,ice_cream,307.3,2.0,71.7,4.2,5,near_spoiled,sufficient
28617,garlic_bread,423.4,7.4,38.9,5.4,2,near_spoiled,sufficient
37096,nachos,462.6,3.1,66.3,5.4,6,near_spoiled,sufficient
22811,fish_and_chips,507.2,3.6,64.2,2.7,1,fine,sufficient
7143,carrot_cake,372.8,2.6,56.2,15.4,4,near_spoiled,sufficient
21559,filet_mignon,308.8,4.1,65.5,4.2,7,spoiled,sufficient
9936,cheese_plate,396.4,8.0,78.1,3.0,5,near_spoiled,sufficient
4789,bread_pudding,381.7,2.4,59.8,4.5,1,fine,sufficient
30511,grilled_salmon,394.2,7.3,80.1,2.3,4,near_spoiled,sufficient
31190,hot_and_sour_soup,433.7,2.9,69.3,5.4,1,fine,sufficient
20084,falafel,396.7,2.9,40.5,3.5,6,near_spoiled,sufficient
10824,cheesecake,261.5,6.6,61.4,6.7,7,spoiled,not_sufficient
673,apple-pie,220.1,6.9,50.6,21.3,1,near_spoiled,not_sufficient
15595,cup_cakes,133.8,3.7,75.9,2.6,4,fine,not_sufficient
43049,risotto,354.7,4.1,60.6,7.8,3,fine,sufficient
21912,filet_mignon,307.9,7.9,47.0,3.1,4,near_spoiled,sufficient
11869,chicken_curry,590.9,2.1,63.8,4.2,3,fine,sufficient
34691,ice_cream,336.1,0.9,69.6,4.3,6,near_spoiled,sufficient
11322,chicken_curry,327.7,5.5,45.8,3.5,7,spoiled,sufficient
44212,sashimi,330.8,4.3,62.4,6.2,0,fine,sufficient
24615,french_onion_soup,395.8,2.8,37.0,3.3,1,fine,sufficient
12006,chicken_wings,202.5,5.6,73.0,1.2,7,spoiled,not_sufficient
3940,beef_salad,300.4,4.6,86.9,23.7,3,near_spoiled,sufficient
4614,bread_pudding,298.3,3.3,47.1,6.7,1,fine,not_sufficient
36760,macaroni_and_cheese,295.7,3.6,58.5,5.7,7,spoiled,not_sufficient
31459,hot_and_sour_soup,295.2,4.3,61.0,9.5,0,fine,not_sufficient
44953,sashimi,224.1,4.0,35.1,4.2,1,fine,not_sufficient
4348,bread_pudding,490.6,5.3,39.2,5.4,0,fine,sufficient
39328,onion_rings,408.6,0.0,62.8,3.7,0,fine,sufficient
49923,waffles,366.2,3.8,63.6,5.8,6,near_spoiled,sufficient
22394,fish_and_chips,560.1,3.6,35.2,3.0,3,fine,sufficient
3157,beef_salad,346.1,0.6,75.2,14.8,2,fine,sufficient
29918,greek_salad,460.5,7.5,80.6,10.8,2,near_spoiled,sufficient
37224,nachos,507.6,1.7,29.2,5.5,5,near_spoiled,sufficient
13479,chocolate_cake,277.4,5.3,64.5,6.0,1,fine,not_sufficient
13872,chocolate_cake,493.2,8.3,61.3,4.1,6,spoiled,sufficient
38556,omelette,451.6,1.5,70.2,4.6,0,fine,sufficient
25330,french_toast,174.4,8.0,55.4,2.7,2,near_spoiled,not_sufficient
44685,sashimi,300.0,3.1,82.6,5.9,6,near_spoiled,not_sufficient
986,apple-pie,405.6,5.4,62.8,10.9,1,fine,sufficient
37140,nachos,534.4,2.6,51.5,4.4,5,near_spoiled,sufficient
35034,lobster_roll_sandwich,203.3,6.0,56.3,4.8,4,fine,not_sufficient
23731,french_fries,414.1,3.4,49.7,6.5,3,fine,sufficient
7531,carrot_cake,370.8,4.4,69.0,6.8,4,fine,sufficient
44395,sashimi,234.4,4.5,60.4,7.2,0,fine,not_sufficient
32949,hot_dog,328.7,5.5,54.5,1.4,2,fine,sufficient
30878,grilled_salmon,328.9,5.8,67.7,4.4,0,fine,sufficient
29931,greek_salad,357.2,4.1,68.2,24.9,1,near_spoiled,sufficient
23416,french_fries,336.2,5.0,65.1,6.0,1,fine,sufficient
6060,caesar_salad,479.9,5.9,46.5,20.6,3,near_spoiled,sufficient
23680,french_fries,384.1,7.7,42.2,3.2,1,near_spoiled,sufficient
15941,cup_cakes,310.6,6.4,94.1,4.6,6,near_spoiled,sufficient
6949,caesar_salad,500.2,5.5,78.6,19.8,2,near_spoiled,sufficient
30096,grilled_salmon,317.9,3.5,66.1,7.6,3,fine,sufficient
41340,pizza,111.2,0.9,38.0,7.4,2,fine,not_sufficient
49599,waffles,405.1,4.5,55.9,8.4,5,near_spoiled,sufficient
33184,hummus,434.4,3.9,60.9,0.0,1,fine,sufficient
16581,deviled_eggs,367.1,3.6,57.6,1.6,3,fine,sufficient
1389,baklava,238.8,5.4,50.4,6.8,7,spoiled,not_sufficient
21351,filet_mignon,424.9,4.1,43.1,3.9,7,spoiled,sufficient
49751,waffles,350.1,3.4,58.5,5.0,4,fine,sufficient
34432,ice_cream,477.6,3.1,84.1,5.6,5,near_spoiled,sufficient
24455,french_onion_soup,478.6,8.7,100.0,2.7,1,spoiled,sufficient
40360,pancakes,345.0,6.0,56.0,3.4,5,near_spoiled,sufficient
18578,dumplings,431.4,3.5,77.6,4.2,4,fine,sufficient
33452,hummus,392.0,2.7,39.3,4.2,2,fine,sufficient
47853,strawberry_shortcake,526.5,4.9,100.0,1.9,7,spoiled,sufficient
5,apple-pie,387.4,10.0,48.4,31.3,6,spoiled,sufficient
29183,greek_salad,440.1,2.2,76.6,21.2,3,near_spoiled,sufficient
8231,ceviche,398.3,4.0,40.8,1.9,2,fine,sufficient
5947,breakfast_burrito,381.3,3.1,79.6,2.5,7,spoiled,sufficient
7823,carrot_cake,222.8,5.0,49.8,12.5,0,fine,not_sufficient
19487,edamame,480.2,4.2,70.8,6.2,2,fine,sufficient
15385,cup_cakes,400.1,8.6,52.4,4.9,7,spoiled,sufficient
41100,pizza,298.1,6.4,35.1,4.9,5,near_spoiled,not_sufficient
18184,dumplings,449.0,7.1,29.0,2.7,4,near_spoiled,sufficient
27162,fried_rice,289.5,7.5,63.4,6.7,7,spoiled,not_sufficient
11646,chicken_curry,338.4,3.0,45.1,5.4,7,spoiled,sufficient
24391,french_onion_soup,325.6,5.9,56.8,7.8,5,near_spoiled,sufficient
4851,bread_pudding,290.7,8.8,39.3,5.1,1,spoiled,not_sufficient
47436,strawberry_shortcake,322.4,6.3,43.8,6.1,5,near_spoiled,sufficient
42207,ramen,50.0,3.8,52.6,4.4,5,near_spoiled,not_sufficient
45341,seaweed_salad,423.5,6.6,67.0,26.2,2,spoiled,sufficient
28170,garlic_bread,435.7,4.6,45.2,6.1,6,near_spoiled,sufficient
3420,beef_salad,389.5,4.5,31.3,14.7,0,fine,sufficient
42591,ramen,607.0,4.9,50.3,2.0,5,near_spoiled,sufficient
38735,omelette,598.1,5.3,76.4,4.1,2,fine,sufficient
36720,macaroni_and_cheese,284.4,5.3,68.7,3.8,1,fine,not_sufficient
29498,greek_salad,138.2,2.5,61.7,22.8,3,near_spoiled,not_sufficient
4363,bread_pudding,322.3,2.6,34.4,6.9,3,fine,sufficient
4029,bread_pudding,132.3,4.2,36.7,3.5,2,fine,not_sufficient
3427,beef_salad,354.8,4.1,58.8,15.8,1,near_spoiled,sufficient
20269,falafel,479.3,5.4,76.6,3.5,4,fine,sufficient
20058,falafel,338.4,4.8,75.2,5.7,2,fine,sufficient
11479,chicken_curry,310.0,5.7,55.5,4.1,6,near_spoiled,sufficient
47945,strawberry_shortcake,554.3,4.0,57.0,6.0,3,fine,sufficient
29393,greek_salad,397.7,7.6,72.2,22.5,2,near_spoiled,sufficient
29047,greek_salad,360.6,8.6,65.1,13.6,1,spoiled,sufficient
8565,ceviche,375.7,3.0,41.8,3.3,2,fine,sufficient
39507,onion_rings,278.2,8.0,65.4,2.1,7,spoiled,not_sufficient
49805,waffles,407.9,6.5,41.9,5.2,5,near_spoiled,sufficient
25450,french_toast,332.7,5.0,50.3,3.3,0,fine,sufficient
34922,ice_cream,141.0,0.9,54.7,9.0,2,fine,not_sufficient
30478,grilled_salmon,337.4,7.4,50.0,8.6,2,near_spoiled,sufficient
13520,chocolate_cake,587.6,5.8,79.7,4.3,2,fine,sufficient
34008,ice_cream,346.3,1.2,84.4,6.3,4,fine,sufficient
21316,filet_mignon,309.5,6.9,59.5,6.6,5,near_spoiled,sufficient
42425,ramen,304.1,7.5,53.6,5.0,7,spoiled,sufficient
48901,sushi,489.0,4.3,59.9,4.0,0,fine,sufficient
47633,strawberry_shortcake,263.8,7.3,53.7,6.6,7,spoiled,not_sufficient
49789,waffles,366.6,2.9,69.7,4.6,4,fine,sufficient
44232,sashimi,132.4,5.4,37.4,3.7,4,fine,not_sufficient
10724,cheesecake,315.1,6.2,74.3,5.4,1,near_spoiled,sufficient
13155,chocolate_cake,412.9,2.3,42.7,4.6,7,spoiled,sufficient
13763,chocolate_cake,258.8,1.4,51.8,7.5,7,spoiled,not_sufficient
42812,ramen,368.4,3.2,72.3,7.3,3,fine,sufficient
30804,grilled_salmon,257.1,5.7,66.5,2.1,0,fine,not_sufficient
36261,macaroni_and_cheese,407.7,4.4,64.8,7.0,3,fine,sufficient
21437,filet_mignon,291.1,2.9,60.6,4.9,1,fine,not_sufficient
25971,french_toast,466.4,4.3,60.3,7.7,3,fine,sufficient
32204,hot_dog,293.0,1.7,56.7,7.3,0,fine,not_sufficient
7181,carrot_cake,383.3,5.7,47.8,19.8,0,near_spoiled,sufficient
41281,pizza,263.0,5.9,50.5,4.7,5,near_spoiled,not_sufficient
28087,garlic_bread,123.3,5.1,36.3,5.1,6,near_spoiled,not_sufficient
13702,chocolate_cake,315.6,4.5,65.7,5.4,0,fine,sufficient
1004,baklava,516.5,4.0,33.1,3.5,6,near_spoiled,sufficient
9059,cheese_plate,490.4,5.4,63.1,5.2,0,fine,sufficient
44235,sashimi,404.2,2.1,58.8,5.1,2,fine,sufficient
25675,french_toast,382.1,4.3,52.2,4.0,6,near_spoiled,sufficient
45056,seaweed_salad,156.0,2.2,89.8,14.8,1,fine,not_sufficient
35144,lobster_roll_sandwich,210.1,5.4,70.7,6.5,0,fine,not_sufficient
38163,omelette,345.6,5.0,65.9,6.0,1,fine,sufficient
22477,fish_and_chips,282.4,2.2,85.5,6.8,0,fine,not_sufficient
23007,french_fries,444.5,5.4,39.0,7.6,3,fine,sufficient
45344,seaweed_salad,187.4,5.0,41.2,25.6,1,spoiled,not_sufficient
36128,macaroni_and_cheese,310.8,5.9,37.8,3.1,0,fine,sufficient
49710,waffles,343.2,3.5,45.5,5.0,0,fine,sufficient
13099,chocolate_cake,415.8,3.1,71.2,6.5,0,fine,sufficient
37196,nachos,365.2,9.3,79.1,7.0,4,spoiled,sufficient
4108,bread_pudding,537.3,8.8,34.0,4.4,7,spoiled,sufficient
41336,pizza,375.7,5.3,41.4,4.8,3,fine,sufficient
25223,french_toast,348.9,5.8,60.3,7.9,4,fine,sufficient
35840,lobster_roll_sandwich,300.0,5.2,51.8,5.5,4,fine,sufficient
29719,greek_salad,358.4,8.2,65.3,19.1,2,spoiled,sufficient
46953,spaghetti_carbonara,395.0,5.8,58.5,6.5,7,spoiled,sufficient
29828,greek_salad,334.4,4.2,37.6,31.8,2,spoiled,sufficient
17543,donuts,401.4,7.1,64.3,4.5,3,near_spoiled,sufficient
24916,french_onion_soup,307.5,6.4,75.6,8.2,4,near_spoiled,sufficient
4514,bread_pudding,653.6,8.4,42.9,6.4,5,spoiled,sufficient
19937,edamame,308.2,4.1,59.5,5.5,5,near_spoiled,sufficient
46525,spaghetti_carbonara,309.0,3.8,86.4,3.8,6,near_spoiled,sufficient
24511,french_onion_soup,488.5,4.8,62.4,2.4,7,spoiled,sufficient
27442,fried_rice,372.4,6.9,60.5,5.7,4,near_spoiled,sufficient
12002,chicken_wings,501.6,7.2,39.8,4.6,3,near_spoiled,sufficient
23354,french_fries,446.7,5.2,84.8,4.8,7,spoiled,sufficient
27293,fried_rice,392.9,0.3,70.4,7.8,5,near_spoiled,sufficient
34204,ice_cream,403.5,0.0,73.5,6.0,3,fine,sufficient
12148,chicken_wings,444.1,3.1,38.7,8.1,7,spoiled,sufficient
15292,cup_cakes,294.1,6.1,90.0,6.6,0,near_spoiled,not_sufficient
46880,spaghetti_carbonara,497.0,6.4,36.0,4.9,5,near_spoiled,sufficient
8691,ceviche,249.8,3.1,66.8,4.7,0,fine,not_sufficient
12654,chicken_wings,407.5,8.6,42.3,6.5,2,spoiled,sufficient
31470,hot_and_sour_soup,421.2,6.3,63.3,6.9,1,near_spoiled,sufficient
2955,beef_carpaccio,449.4,5.7,51.7,7.9,1,fine,sufficient
3004,beef_salad,324.0,6.6,48.6,17.5,2,near_spoiled,sufficient
15814,cup_cakes,356.8,7.8,60.7,4.2,0,near_spoiled,sufficient
6657,caesar_salad,379.8,5.1,53.5,17.1,2,near_spoiled,sufficient
12774,chicken_wings,525.3,2.2,39.4,5.9,6,near_spoiled,sufficient
39531,onion_rings,308.1,2.9,78.9,7.5,7,spoiled,sufficient
34408,ice_cream,360.6,0.2,81.4,5.9,4,fine,sufficient
8837,ceviche,346.4,2.3,50.0,3.4,3,fine,sufficient
14618,creme_brulee,74.0,2.9,60.3,6.1,4,fine,not_sufficient
