index,food_type,class_index,weight_g,temperature_C,humidity_%,gas_ppm,days_since_added,condition,sufficient
709,apple-pie,0,266.6,2.3,80.1,16.0,4,near_spoiled,not_sufficient
38386,omelette,38,344.4,6.8,97.0,1.0,5,near_spoiled,sufficient
23445,french_fries,23,365.2,4.1,44.5,5.0,7,spoiled,sufficient
26511,fried_calamari,26,288.1,7.0,67.7,4.5,7,spoiled,not_sufficient
8467,ceviche,8,394.8,4.5,79.2,4.8,3,fine,sufficient
6231,caesar_salad,6,480.3,3.3,74.4,27.9,1,spoiled,sufficient
46359,spaghetti_carbonara,46,223.0,8.3,65.4,7.9,4,spoiled,not_sufficient
39358,onion_rings,39,338.2,0.9,51.0,5.8,5,near_spoiled,sufficient
16387,deviled_eggs,16,292.1,6.2,80.3,3.9,0,near_spoiled,not_sufficient
34166,ice_cream,34,423.4,2.8,63.2,6.4,4,fine,sufficient
4169,bread_pudding,4,370.5,5.6,31.8,4.2,3,fine,sufficient
5804,breakfast_burrito,5,429.4,8.2,69.1,9.2,6,spoiled,sufficient
12754,chicken_wings,12,351.5,3.5,61.9,6.2,4,fine,sufficient
2190,beef_carpaccio,2,328.8,7.0,48.4,2.4,6,near_spoiled,sufficient
12188,chicken_wings,12,291.9,1.4,82.1,5.7,5,near_spoiled,not_sufficient
31728,hot_and_sour_soup,31,384.2,4.1,60.3,5.3,5,near_spoiled,sufficient
19246,edamame,19,395.2,2.7,53.6,26.0,7,spoiled,sufficient
37867,nachos,37,376.0,6.0,38.0,6.5,3,fine,sufficient
43515,risotto,43,331.0,6.0,65.3,2.0,1,fine,sufficient
8719,ceviche,8,310.9,3.8,99.2,5.4,3,fine,sufficient
28825,garlic_bread,28,362.9,9.9,70.3,7.4,6,spoiled,sufficient
24469,french_onion_soup,24,253.9,4.7,65.5,4.1,5,near_spoiled,not_sufficient
48253,sushi,48,296.6,3.9,55.0,5.0,0,fine,not_sufficient
7202,carrot_cake,7,332.1,5.7,59.9,21.6,5,near_spoiled,sufficient
9283,cheese_plate,9,174.6,4.0,70.8,6.1,1,fine,not_sufficient
26821,fried_calamari,26,450.0,3.6,81.4,3.1,7,spoiled,sufficient
27374,fried_rice,27,258.7,4.9,84.4,2.9,2,fine,not_sufficient
22493,fish_and_chips,22,340.6,2.7,73.7,1.8,4,fine,sufficient
45638,seaweed_salad,45,372.8,5.4,75.3,17.3,0,near_spoiled,sufficient
45880,seaweed_salad,45,281.9,3.7,61.8,18.5,1,near_spoiled,not_sufficient
29340,greek_salad,29,272.1,2.3,61.6,24.2,3,near_spoiled,not_sufficient
46548,spaghetti_carbonara,46,389.8,5.3,48.4,4.9,6,near_spoiled,sufficient
10804,cheesecake,10,361.9,3.1,54.4,6.6,7,spoiled,sufficient
20965,falafel,20,389.5,8.0,54.5,1.7,6,near_spoiled,sufficient
30033,grilled_salmon,30,468.0,4.6,77.3,2.9,3,fine,sufficient
5223,breakfast_burrito,5,409.9,2.6,44.9,7.9,2,fine,sufficient
660,apple-pie,0,448.3,8.2,47.8,28.5,6,spoiled,sufficient
33246,hummus,33,502.4,4.4,42.8,8.5,6,near_spoiled,sufficient
5866,breakfast_burrito,5,287.3,3.7,48.6,5.4,6,near_spoiled,not_sufficient
48872,sushi,48,308.7,2.8,40.6,2.8,0,fine,sufficient
22986,fish_and_chips,22,305.9,4.2,43.7,6.5,6,near_spoiled,sufficient
28881,garlic_bread,28,544.5,2.5,42.3,2.7,2,fine,sufficient
47088,strawberry_shortcake,47,406.7,6.1,60.3,7.4,4,near_spoiled,sufficient
26528,fried_calamari,26,365.9,5.9,48.1,7.4,2,fine,sufficient
9648,cheese_plate,9,172.3,5.2,79.4,3.7,2,fine,not_sufficient
49546,waffles,49,470.8,3.7,91.4,6.7,4,fine,sufficient
32375,hot_dog,32,293.2,6.9,48.1,2.0,1,near_spoiled,not_sufficient
26159,fried_calamari,26,439.8,8.1,55.6,4.3,7,spoiled,sufficient
11712,chicken_curry,11,443.5,8.8,43.4,7.7,2,spoiled,sufficient
27239,fried_rice,27,460.8,5.9,62.7,6.0,7,spoiled,sufficient
18354,dumplings,18,409.5,0.0,44.7,22.6,5,near_spoiled,sufficient
49515,waffles,49,292.5,6.4,81.4,5.3,3,near_spoiled,not_sufficient
21725,filet_mignon,21,198.2,1.8,31.8,5.7,1,fine,not_sufficient
25925,french_toast,25,331.1,8.2,80.5,8.8,1,spoiled,sufficient
41390,pizza,41,232.9,6.6,39.5,6.4,3,near_spoiled,not_sufficient
4773,bread_pudding,4,355.9,5.4,50.1,7.3,7,spoiled,sufficient
35205,lobster_roll_sandwich,35,321.0,5.6,43.7,1.2,5,near_spoiled,sufficient
27879,fried_rice,27,243.6,4.5,39.4,5.9,4,fine,not_sufficient
5875,breakfast_burrito,5,303.8,2.8,24.7,3.1,6,near_spoiled,sufficient
17805,donuts,17,363.1,6.0,64.3,7.6,2,fine,sufficient
34224,ice_cream,34,404.9,0.9,56.8,6.6,7,spoiled,sufficient
7842,carrot_cake,7,346.3,8.3,86.0,17.3,3,spoiled,sufficient
15923,cup_cakes,15,348.7,8.4,47.6,5.6,6,spoiled,sufficient
28367,garlic_bread,28,237.2,8.1,44.8,5.4,5,spoiled,not_sufficient
12084,chicken_wings,12,464.7,6.7,43.2,4.0,1,near_spoiled,sufficient
20034,falafel,20,403.1,6.5,33.0,6.5,5,near_spoiled,sufficient
14488,creme_brulee,14,373.9,3.3,67.8,6.1,1,fine,sufficient
20819,falafel,20,313.0,7.6,52.0,5.4,6,near_spoiled,sufficient
37518,nachos,37,252.0,9.8,52.8,3.4,5,spoiled,not_sufficient
44236,sashimi,44,301.6,4.6,80.1,5.3,4,fine,sufficient
48651,sushi,48,474.2,5.1,48.0,1.1,2,fine,sufficient
36236,macaroni_and_cheese,36,325.7,4.0,44.0,4.6,6,near_spoiled,sufficient
21070,filet_mignon,21,208.3,7.8,40.0,4.6,1,near_spoiled,not_sufficient
9524,cheese_plate,9,363.9,6.5,46.9,4.5,2,near_spoiled,sufficient
32756,hot_dog,32,420.3,5.1,47.0,7.8,1,fine,sufficient
12054,chicken_wings,12,492.9,7.6,53.1,6.3,5,near_spoiled,sufficient
23594,french_fries,23,263.9,5.2,53.8,6.8,3,fine,not_sufficient
8038,ceviche,8,326.4,5.0,66.5,5.4,0,fine,sufficient
46977,spaghetti_carbonara,46,483.9,3.6,50.2,2.3,3,fine,sufficient
16400,deviled_eggs,16,169.6,5.3,71.5,4.7,1,fine,not_sufficient
45786,seaweed_salad,45,429.2,4.2,63.9,18.2,3,near_spoiled,sufficient
34616,ice_cream,34,415.3,4.0,66.3,8.9,3,fine,sufficient
7625,carrot_cake,7,209.3,8.5,57.0,20.4,6,spoiled,not_sufficient
13662,chocolate_cake,13,325.6,5.9,64.3,4.7,2,fine,sufficient
37737,nachos,37,187.5,3.2,80.4,3.5,7,spoiled,not_sufficient
26542,fried_calamari,26,474.6,6.8,63.4,7.9,2,near_spoiled,sufficient
13268,chocolate_cake,13,404.3,7.4,34.8,4.5,3,near_spoiled,sufficient
18083,dumplings,18,359.5,6.7,38.2,24.9,5,near_spoiled,sufficient
48086,sushi,48,520.4,3.0,59.3,5.0,3,fine,sufficient
42768,ramen,42,444.9,6.6,88.9,1.5,2,near_spoiled,sufficient
4071,bread_pudding,4,204.5,4.3,29.5,7.6,6,near_spoiled,not_sufficient
16287,deviled_eggs,16,441.0,7.6,61.2,7.3,1,near_spoiled,sufficient
1119,baklava,1,409.5,3.8,57.4,5.5,7,spoiled,sufficient
10075,cheesecake,10,373.1,1.3,65.7,0.0,5,near_spoiled,sufficient
11374,chicken_curry,11,412.2,5.8,52.7,3.9,4,fine,sufficient
32685,hot_dog,32,367.9,3.5,51.5,4.6,1,fine,sufficient
46434,spaghetti_carbonara,46,421.7,4.4,42.8,6.9,5,near_spoiled,sufficient
25350,french_toast,25,437.6,5.7,55.3,5.2,3,fine,sufficient
6716,caesar_salad,6,475.4,4.4,60.8,28.6,2,spoiled,sufficient
34568,ice_cream,34,322.4,0.0,66.6,4.4,1,fine,sufficient
1031,baklava,1,442.9,3.6,37.2,3.4,2,fine,sufficient
22754,fish_and_chips,22,251.3,4.8,46.0,4.8,7,spoiled,not_sufficient
11762,chicken_curry,11,348.0,4.7,52.1,4.3,3,fine,sufficient
35897,lobster_roll_sandwich,35,199.3,5.9,54.6,7.0,4,fine,not_sufficient
14493,creme_brulee,14,199.5,1.3,68.6,3.5,3,fine,not_sufficient
25086,french_toast,25,246.6,1.6,63.3,6.6,4,fine,not_sufficient
20396,falafel,20,370.5,4.2,49.0,8.5,6,near_spoiled,sufficient
4814,bread_pudding,4,372.4,4.6,59.8,6.6,2,fine,sufficient
8995,ceviche,8,469.6,4.5,62.6,2.5,3,fine,sufficient
49692,waffles,49,433.9,1.7,84.3,2.8,7,spoiled,sufficient
21375,filet_mignon,21,269.2,4.9,74.8,4.1,1,fine,not_sufficient
30243,grilled_salmon,30,380.1,4.2,58.7,6.3,2,fine,sufficient
47579,strawberry_shortcake,47,219.3,0.0,46.5,6.4,3,fine,not_sufficient
1165,baklava,1,515.5,4.2,45.8,1.9,7,spoiled,sufficient
24811,french_onion_soup,24,447.1,4.8,42.3,4.8,0,fine,sufficient
21110,filet_mignon,21,397.0,5.7,76.6,3.9,4,fine,sufficient
3698,beef_salad,3,239.7,4.8,61.9,25.3,0,spoiled,not_sufficient
11439,chicken_curry,11,471.2,5.0,66.0,4.4,7,spoiled,sufficient
4470,bread_pudding,4,179.9,4.4,44.7,2.4,5,near_spoiled,not_sufficient
9808,cheese_plate,9,388.6,4.7,54.4,6.0,5,near_spoiled,sufficient
47768,strawberry_shortcake,47,347.6,6.5,43.2,1.8,5,near_spoiled,sufficient
6749,caesar_salad,6,444.2,7.8,91.4,26.2,0,spoiled,sufficient
49185,waffles,49,320.1,6.4,45.7,3.8,6,near_spoiled,sufficient
17379,donuts,17,280.7,2.7,52.4,9.2,5,near_spoiled,not_sufficient
36885,macaroni_and_cheese,36,420.9,7.7,58.8,5.6,1,near_spoiled,sufficient
13357,chocolate_cake,13,428.5,7.1,60.8,3.2,0,near_spoiled,sufficient
32405,hot_dog,32,553.0,1.2,32.0,2.5,7,spoiled,sufficient
42455,ramen,42,321.4,4.6,63.8,3.7,2,fine,sufficient
46066,spaghetti_carbonara,46,403.1,7.2,64.7,6.0,4,near_spoiled,sufficient
11539,chicken_curry,11,318.6,6.2,48.1,1.3,4,near_spoiled,sufficient
2009,beef_carpaccio,2,351.8,6.8,62.6,5.9,3,near_spoiled,sufficient
3222,beef_salad,3,247.2,1.9,62.7,26.4,3,spoiled,not_sufficient
44997,sashimi,44,489.1,2.7,37.8,6.3,7,spoiled,sufficient
18763,dumplings,18,362.8,0.4,68.4,18.7,1,near_spoiled,sufficient
14166,creme_brulee,14,290.0,1.3,53.2,2.0,4,fine,not_sufficient
40684,pancakes,40,242.6,5.7,42.9,8.1,3,fine,not_sufficient
25081,french_toast,25,401.5,6.5,87.0,2.8,7,spoiled,sufficient
1823,baklava,1,462.4,8.3,30.6,8.1,3,spoiled,sufficient
44662,sashimi,44,323.8,3.7,52.0,2.1,3,fine,sufficient
6849,caesar_salad,6,239.8,3.7,30.9,20.4,1,near_spoiled,not_sufficient
12636,chicken_wings,12,230.3,5.8,61.3,5.2,2,fine,not_sufficient
37669,nachos,37,311.3,5.5,73.0,7.8,4,fine,sufficient
6096,caesar_salad,6,357.9,3.5,59.9,13.7,3,fine,sufficient
39249,onion_rings,39,317.9,6.8,67.4,4.1,5,near_spoiled,sufficient
10578,cheesecake,10,274.2,5.2,57.0,2.9,3,fine,not_sufficient
31075,hot_and_sour_soup,31,285.3,3.1,52.7,5.6,6,near_spoiled,not_sufficient
29113,greek_salad,29,588.4,7.1,68.1,17.5,0,near_spoiled,sufficient
10193,cheesecake,10,594.2,3.8,64.6,3.4,5,near_spoiled,sufficient
315,apple-pie,0,476.5,5.1,32.2,30.3,3,spoiled,sufficient
11450,chicken_curry,11,339.9,9.8,39.1,3.6,1,spoiled,sufficient
30746,grilled_salmon,30,435.9,7.9,65.1,6.0,0,near_spoiled,sufficient
29703,greek_salad,29,413.4,8.0,65.9,18.2,3,near_spoiled,sufficient
27659,fried_rice,27,323.3,7.3,55.7,5.0,5,near_spoiled,sufficient
23686,french_fries,23,505.7,4.2,73.5,5.3,5,near_spoiled,sufficient
28376,garlic_bread,28,292.9,6.3,58.8,5.1,0,near_spoiled,not_sufficient
3086,beef_salad,3,411.5,2.6,52.7,16.8,0,near_spoiled,sufficient
49372,waffles,49,329.1,2.7,65.7,2.8,3,fine,sufficient
3752,beef_salad,3,379.9,6.5,49.6,18.7,2,near_spoiled,sufficient
5049,breakfast_burrito,5,267.3,5.4,45.6,4.6,7,spoiled,not_sufficient
29187,greek_salad,29,239.9,4.3,36.2,16.4,3,near_spoiled,not_sufficient
30709,grilled_salmon,30,341.0,5.3,58.3,2.3,5,near_spoiled,sufficient
20147,falafel,20,177.1,7.7,55.1,5.1,1,near_spoiled,not_sufficient
32250,hot_dog,32,343.0,7.8,65.1,6.1,4,near_spoiled,sufficient
4970,bread_pudding,4,360.6,7.6,34.7,8.4,3,near_spoiled,sufficient
30526,grilled_salmon,30,469.4,6.9,43.6,3.6,7,spoiled,sufficient
18495,dumplings,18,292.3,7.7,72.2,25.1,5,spoiled,not_sufficient
38065,omelette,38,374.9,8.3,84.2,5.2,1,spoiled,sufficient
41837,pizza,41,253.9,6.7,42.5,6.6,0,near_spoiled,not_sufficient
32753,hot_dog,32,429.5,5.1,57.2,3.9,1,fine,sufficient
20074,falafel,20,249.8,6.2,58.6,6.4,5,near_spoiled,not_sufficient
26274,fried_calamari,26,347.8,3.7,61.1,5.4,7,spoiled,sufficient
13650,chocolate_cake,13,333.4,5.9,20.0,4.3,0,fine,sufficient
25534,french_toast,25,375.2,1.4,48.5,5.4,3,fine,sufficient
17522,donuts,17,439.7,3.4,54.4,4.3,6,near_spoiled,sufficient
25481,french_toast,25,586.1,2.4,69.3,1.1,7,spoiled,sufficient
48235,sushi,48,137.8,2.6,48.7,4.7,3,fine,not_sufficient
48788,sushi,48,480.7,2.6,41.5,6.6,0,fine,sufficient
32390,hot_dog,32,473.5,4.5,75.0,7.4,6,near_spoiled,sufficient
5087,breakfast_burrito,5,341.9,2.2,62.5,3.9,6,near_spoiled,sufficient
17253,donuts,17,271.6,2.8,58.9,2.4,4,fine,not_sufficient
4040,bread_pudding,4,548.4,4.7,35.2,4.7,4,fine,sufficient
18387,dumplings,18,339.9,6.9,41.9,13.6,7,spoiled,sufficient
4247,bread_pudding,4,402.3,6.0,42.1,4.2,1,fine,sufficient
18628,dumplings,18,260.0,3.6,65.3,26.2,5,spoiled,not_sufficient
880,apple-pie,0,390.7,5.7,85.9,15.3,6,near_spoiled,sufficient
23299,french_fries,23,198.1,0.9,66.4,1.8,1,fine,not_sufficient
29753,greek_salad,29,376.7,4.6,73.1,11.8,1,fine,sufficient
30173,grilled_salmon,30,254.4,3.8,79.1,3.0,3,fine,not_sufficient
28560,garlic_bread,28,347.2,3.3,21.8,5.4,2,fine,sufficient
18864,dumplings,18,448.5,2.8,78.2,29.5,1,spoiled,sufficient
43344,risotto,43,165.9,3.2,57.4,3.2,7,spoiled,not_sufficient
34211,ice_cream,34,305.7,2.3,59.9,5.8,7,spoiled,sufficient
26084,fried_calamari,26,202.8,4.9,41.5,4.8,1,fine,not_sufficient
1942,baklava,1,309.0,7.7,36.5,5.6,5,near_spoiled,sufficient
22226,fish_and_chips,22,371.8,5.2,77.9,5.3,6,near_spoiled,sufficient
44692,sashimi,44,392.4,2.2,74.7,8.2,6,near_spoiled,sufficient
43240,risotto,43,483.1,4.9,55.5,4.6,7,spoiled,sufficient
23860,french_fries,23,485.1,7.9,83.7,5.7,6,near_spoiled,sufficient
14159,creme_brulee,14,370.9,2.0,65.2,4.5,0,fine,sufficient
33876,hummus,33,453.9,6.1,53.5,4.0,6,near_spoiled,sufficient
48105,sushi,48,547.7,2.5,57.6,8.3,0,fine,sufficient
23450,french_fries,23,426.7,5.1,34.8,4.8,3,fine,sufficient
6624,caesar_salad,6,527.3,4.1,68.8,19.2,0,near_spoiled,sufficient
38265,omelette,38,182.3,8.4,51.5,7.0,3,spoiled,not_sufficient
26242,fried_calamari,26,278.4,4.8,64.9,4.6,2,fine,not_sufficient
47592,strawberry_shortcake,47,620.3,6.9,54.0,9.5,4,near_spoiled,sufficient
24156,french_onion_soup,24,537.4,4.3,83.9,7.2,5,near_spoiled,sufficient
32059,hot_dog,32,335.7,6.7,64.1,6.9,6,near_spoiled,sufficient
9332,cheese_plate,9,277.5,4.0,53.7,2.6,6,near_spoiled,not_sufficient
43565,risotto,43,322.6,4.4,39.7,1.9,5,near_spoiled,sufficient
3494,beef_salad,3,400.2,3.1,53.2,20.4,3,near_spoiled,sufficient
4879,bread_pudding,4,371.7,6.7,21.3,0.5,4,near_spoiled,sufficient
47063,strawberry_shortcake,47,431.9,5.3,36.0,5.2,7,spoiled,sufficient
999,apple-pie,0,128.3,3.7,63.3,17.4,3,near_spoiled,not_sufficient
37087,nachos,37,360.1,4.8,66.5,6.8,6,near_spoiled,sufficient
36438,macaroni_and_cheese,36,377.0,5.9,39.1,4.1,7,spoiled,sufficient
34750,ice_cream,34,527.8,2.1,49.2,4.4,1,fine,sufficient
28617,garlic_bread,28,379.1,5.8,43.7,2.3,0,fine,sufficient
37096,nachos,37,450.7,1.7,62.1,6.7,5,near_spoiled,sufficient
22811,fish_and_chips,22,591.8,3.0,66.0,0.2,3,fine,sufficient
7143,carrot_cake,7,416.8,4.1,48.0,14.3,2,fine,sufficient
21559,filet_mignon,21,462.4,5.6,70.5,4.0,2,fine,sufficient
9936,cheese_plate,9,301.7,2.8,51.5,4.0,7,spoiled,sufficient
4789,bread_pudding,4,289.4,7.4,33.6,2.5,4,near_spoiled,not_sufficient
30511,grilled_salmon,30,338.7,10.0,93.1,6.3,6,spoiled,sufficient
31190,hot_and_sour_soup,31,342.5,4.9,72.2,7.2,2,fine,sufficient
20084,falafel,20,330.5,6.2,64.3,3.7,7,spoiled,sufficient
10824,cheesecake,10,314.9,4.5,50.4,4.7,0,fine,sufficient
673,apple-pie,0,329.2,2.9,53.5,11.9,6,near_spoiled,sufficient
15595,cup_cakes,15,385.5,3.5,47.7,4.8,7,spoiled,sufficient
43049,risotto,43,429.0,3.2,66.2,5.1,7,spoiled,sufficient
21912,filet_mignon,21,270.8,4.3,81.4,2.2,5,near_spoiled,not_sufficient
11869,chicken_curry,11,280.9,8.2,80.0,9.7,3,spoiled,not_sufficient
34691,ice_cream,34,398.2,1.8,42.7,7.0,4,fine,sufficient
11322,chicken_curry,11,644.9,2.9,58.4,4.6,4,fine,sufficient
44212,sashimi,44,185.5,3.6,50.8,6.7,6,near_spoiled,not_sufficient
24615,french_onion_soup,24,354.9,4.9,39.3,7.1,3,fine,sufficient
12006,chicken_wings,12,260.6,5.3,61.7,0.0,4,fine,not_sufficient
3940,beef_salad,3,357.0,7.1,58.4,25.6,1,spoiled,sufficient
4614,bread_pudding,4,266.6,6.7,30.0,5.4,4,near_spoiled,not_sufficient
36760,macaroni_and_cheese,36,306.7,6.1,30.7,7.5,1,near_spoiled,sufficient
31459,hot_and_sour_soup,31,384.8,3.7,65.3,11.0,2,fine,sufficient
44953,sashimi,44,263.2,4.0,77.0,3.5,0,fine,not_sufficient
4348,bread_pudding,4,280.8,3.4,36.5,3.9,3,fine,not_sufficient
39328,onion_rings,39,359.5,3.8,27.5,3.1,4,fine,sufficient
49923,waffles,49,460.0,3.3,66.4,3.6,0,fine,sufficient
22394,fish_and_chips,22,263.6,5.6,73.8,2.4,7,spoiled,not_sufficient
3157,beef_salad,3,401.2,5.7,57.4,21.6,3,near_spoiled,sufficient
29918,greek_salad,29,278.9,0.0,60.4,10.3,3,fine,not_sufficient
37224,nachos,37,445.1,2.7,33.2,5.7,6,near_spoiled,sufficient
13479,chocolate_cake,13,248.0,0.0,56.6,6.1,4,fine,not_sufficient
13872,chocolate_cake,13,221.7,6.5,51.8,7.9,7,spoiled,not_sufficient
38556,omelette,38,380.7,6.8,80.4,6.4,6,near_spoiled,sufficient
25330,french_toast,25,368.1,3.4,63.5,6.6,7,spoiled,sufficient
44685,sashimi,44,488.2,6.2,56.2,6.7,1,near_spoiled,sufficient
986,apple-pie,0,421.0,6.5,89.3,21.3,0,near_spoiled,sufficient
37140,nachos,37,371.1,4.6,78.5,5.9,1,fine,sufficient
35034,lobster_roll_sandwich,35,360.0,6.2,61.4,4.3,3,near_spoiled,sufficient
23731,french_fries,23,340.1,5.3,67.8,7.1,1,fine,sufficient
7531,carrot_cake,7,252.6,4.8,68.5,25.0,4,near_spoiled,not_sufficient
44395,sashimi,44,435.2,2.5,68.2,1.6,2,fine,sufficient
32949,hot_dog,32,220.8,2.5,54.1,2.4,6,near_spoiled,not_sufficient
30878,grilled_salmon,30,290.0,3.2,45.6,6.5,5,near_spoiled,not_sufficient
29931,greek_salad,29,363.4,3.8,65.0,22.3,3,near_spoiled,sufficient
23416,french_fries,23,248.4,2.2,45.9,6.4,1,fine,not_sufficient
6060,caesar_salad,6,498.0,5.3,51.3,18.9,2,near_spoiled,sufficient
23680,french_fries,23,456.7,1.5,49.4,3.1,6,near_spoiled,sufficient
15941,cup_cakes,15,496.8,3.8,46.9,7.4,0,fine,sufficient
6949,caesar_salad,6,240.6,5.8,85.2,19.5,1,near_spoiled,not_sufficient
30096,grilled_salmon,30,402.6,4.9,56.7,8.6,6,near_spoiled,sufficient
41340,pizza,41,406.2,6.3,20.0,2.8,3,near_spoiled,sufficient
49599,waffles,49,225.5,3.5,61.4,3.4,2,fine,not_sufficient
33184,hummus,33,386.9,6.2,79.9,7.2,7,spoiled,sufficient
16581,deviled_eggs,16,384.8,4.0,72.4,3.9,1,fine,sufficient
1389,baklava,1,341.4,2.6,31.9,6.2,6,near_spoiled,sufficient
21351,filet_mignon,21,495.5,5.1,53.9,6.5,7,spoiled,sufficient
49751,waffles,49,333.6,5.5,59.6,2.9,7,spoiled,sufficient
34432,ice_cream,34,593.7,1.7,51.8,6.9,0,fine,sufficient
24455,french_onion_soup,24,409.5,3.1,46.8,6.1,7,spoiled,sufficient
40360,pancakes,40,276.4,5.8,51.8,5.1,2,fine,not_sufficient
18578,dumplings,18,447.6,0.2,70.2,23.1,7,spoiled,sufficient
33452,hummus,33,337.3,5.8,42.5,6.1,1,fine,sufficient
47853,strawberry_shortcake,47,341.1,5.6,60.0,4.2,2,fine,sufficient
5,apple-pie,0,298.6,5.9,82.9,20.0,5,near_spoiled,not_sufficient
29183,greek_salad,29,463.4,3.4,62.5,9.9,2,fine,sufficient
8231,ceviche,8,377.9,3.8,83.7,2.8,0,fine,sufficient
5947,breakfast_burrito,5,445.6,4.5,58.9,2.9,4,fine,sufficient
7823,carrot_cake,7,571.9,2.5,50.2,17.4,0,near_spoiled,sufficient
19487,edamame,19,50.0,5.4,46.7,22.3,0,near_spoiled,not_sufficient
15385,cup_cakes,15,551.7,1.8,59.3,2.4,3,fine,sufficient
41100,pizza,41,94.7,4.8,42.5,7.8,1,fine,not_sufficient
18184,dumplings,18,421.1,7.1,85.5,18.5,7,spoiled,sufficient
27162,fried_rice,27,346.8,9.3,62.8,5.9,2,spoiled,sufficient
11646,chicken_curry,11,225.6,5.7,70.8,3.3,4,fine,not_sufficient
24391,french_onion_soup,24,448.9,7.3,58.7,4.6,0,near_spoiled,sufficient
4851,bread_pudding,4,214.7,4.4,30.1,5.8,4,fine,not_sufficient
47436,strawberry_shortcake,47,482.2,2.7,61.1,5.2,6,near_spoiled,sufficient
42207,ramen,42,242.8,4.0,63.0,6.6,0,fine,not_sufficient
45341,seaweed_salad,45,220.4,5.8,40.2,20.9,1,near_spoiled,not_sufficient
28170,garlic_bread,28,531.3,6.5,42.1,5.2,2,near_spoiled,sufficient
3420,beef_salad,3,316.2,3.2,68.2,19.8,3,near_spoiled,sufficient
42591,ramen,42,513.2,3.9,39.2,1.8,6,near_spoiled,sufficient
38735,omelette,38,399.8,5.5,55.3,4.3,6,near_spoiled,sufficient
36720,macaroni_and_cheese,36,262.8,4.9,54.8,0.9,7,spoiled,not_sufficient
29498,greek_salad,29,422.6,7.9,59.9,22.4,2,near_spoiled,sufficient
4363,bread_pudding,4,349.3,3.7,37.1,6.6,1,fine,sufficient
4029,bread_pudding,4,322.7,5.7,26.1,8.0,1,fine,sufficient
3427,beef_salad,3,325.3,3.0,35.6,19.3,2,near_spoiled,sufficient
20269,falafel,20,514.6,6.8,55.7,4.3,3,near_spoiled,sufficient
20058,falafel,20,320.1,7.4,81.6,4.7,2,near_spoiled,sufficient
11479,chicken_curry,11,240.5,7.8,54.7,6.0,7,spoiled,not_sufficient
47945,strawberry_shortcake,47,419.8,5.9,58.4,6.4,2,fine,sufficient
29393,greek_salad,29,354.4,2.0,47.5,10.5,3,fine,sufficient
29047,greek_salad,29,311.0,2.4,77.9,19.8,0,near_spoiled,sufficient
8565,ceviche,8,469.5,4.3,49.6,4.2,3,fine,sufficient
39507,onion_rings,39,340.6,4.3,38.8,4.5,2,fine,sufficient
49805,waffles,49,315.7,6.0,53.1,6.7,2,fine,sufficient
25450,french_toast,25,332.2,5.5,61.2,4.1,4,fine,sufficient
34922,ice_cream,34,348.1,2.1,60.5,7.2,4,fine,sufficient
30478,grilled_salmon,30,341.4,1.5,57.3,0.5,2,fine,sufficient
13520,chocolate_cake,13,301.5,1.8,72.6,6.6,5,near_spoiled,sufficient
34008,ice_cream,34,199.1,1.6,55.6,4.0,1,fine,not_sufficient
21316,filet_mignon,21,361.7,2.8,31.6,4.9,2,fine,sufficient
42425,ramen,42,167.6,5.4,79.5,3.9,1,fine,not_sufficient
48901,sushi,48,375.8,5.6,51.8,7.1,1,fine,sufficient
47633,strawberry_shortcake,47,308.3,8.3,51.1,1.7,6,spoiled,sufficient
49789,waffles,49,523.8,3.6,67.9,2.3,5,near_spoiled,sufficient
44232,sashimi,44,100.3,4.3,47.7,3.7,4,fine,not_sufficient
10724,cheesecake,10,435.7,4.2,95.1,5.7,5,near_spoiled,sufficient
13155,chocolate_cake,13,458.0,6.6,70.8,4.5,4,near_spoiled,sufficient
13763,chocolate_cake,13,326.3,0.3,69.1,7.7,1,fine,sufficient
42812,ramen,42,318.9,5.1,86.6,0.8,3,fine,sufficient
30804,grilled_salmon,30,343.4,7.3,47.6,3.3,4,near_spoiled,sufficient
36261,macaroni_and_cheese,36,466.7,2.8,71.8,6.5,6,near_spoiled,sufficient
21437,filet_mignon,21,214.0,7.8,74.6,2.5,0,near_spoiled,not_sufficient
25971,french_toast,25,399.8,4.6,71.6,4.2,6,near_spoiled,sufficient
32204,hot_dog,32,497.9,5.0,82.9,0.3,6,near_spoiled,sufficient
7181,carrot_cake,7,443.5,5.8,43.1,13.0,6,near_spoiled,sufficient
41281,pizza,41,348.9,3.5,43.8,4.4,0,fine,sufficient
28087,garlic_bread,28,266.1,2.2,25.0,5.5,0,fine,not_sufficient
13702,chocolate_cake,13,376.9,6.8,58.6,0.8,4,near_spoiled,sufficient
1004,baklava,1,217.2,3.5,47.3,4.8,7,spoiled,not_sufficient
9059,cheese_plate,9,450.2,2.9,58.1,6.1,2,fine,sufficient
44235,sashimi,44,580.4,5.1,37.4,1.9,1,fine,sufficient
25675,french_toast,25,274.6,6.8,45.9,5.4,4,near_spoiled,not_sufficient
45056,seaweed_salad,45,359.1,6.4,71.5,29.0,2,spoiled,sufficient
35144,lobster_roll_sandwich,35,310.7,4.8,60.3,9.1,6,near_spoiled,sufficient
38163,omelette,38,485.1,6.7,32.5,4.4,4,near_spoiled,sufficient
